id,vehicle_id,latitude,longitude,speed,heading,accuracy,timestamp,province_id,district_id
252314,158,7.49396140,80.35195813,52.64,223.77,5.60,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),6,18
234747,147,8.97773739,79.89714288,52.40,51.52,3.55,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),4,12
236344,148,7.74285346,81.69711300,46.00,203.95,3.67,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
193225,121,7.73092351,81.69044260,52.51,311.25,6.44,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
194822,122,7.49196629,80.38741646,51.76,116.09,8.54,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),6,18
196419,123,7.95143733,81.00690144,58.49,336.87,5.85,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),7,21
186837,117,6.94102821,79.87045438,47.59,207.90,8.46,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),1,1
188434,118,7.48263691,80.62851475,41.55,218.89,8.27,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),2,5
190031,119,6.13937600,81.11516530,43.17,247.57,6.88,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),3,9
191628,120,9.67525305,80.02379551,43.37,169.07,7.16,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),4,10
201210,126,6.91952092,79.88347790,40.80,6.58,6.80,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),1,1
202807,127,7.46063024,80.62395688,53.48,280.32,6.88,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),2,5
204404,128,6.13147803,81.13060827,51.71,212.98,6.46,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),3,9
206001,129,8.73008159,80.51223266,54.90,350.87,7.96,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),4,14
207598,130,7.72893808,81.66284620,49.13,141.26,7.45,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
198016,124,6.99003018,81.06629892,47.67,123.26,4.67,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),8,22
199613,125,7.26603042,80.33288660,49.01,314.68,7.95,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),9,25
182046,114,8.30919387,80.41727770,53.13,11.31,6.35,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),7,20
183643,115,6.89035977,81.35855821,53.76,259.30,8.46,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),8,23
185240,116,6.70079714,80.39246461,43.25,288.37,3.46,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),9,24
38316,24,8.32892010,80.42076944,40.96,178.63,9.74,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),7,20
39913,25,6.86159148,81.34986976,57.79,85.00,9.01,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),8,23
30331,19,7.46650762,80.64035955,44.35,124.83,4.33,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),2,5
31928,20,6.12101673,81.13108508,43.31,345.47,7.30,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),3,9
33525,21,9.39246961,80.37770978,49.86,220.49,8.05,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),4,11
35122,22,7.73123287,81.67616571,56.33,24.20,3.60,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
36719,23,8.01634904,79.83262492,52.84,34.33,4.86,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),6,19
46301,29,6.11523672,81.11507207,48.97,196.06,8.36,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),3,9
47898,30,9.64547163,80.02324963,54.39,249.55,9.99,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),4,10
49495,31,7.70724493,81.66824896,53.34,45.23,5.90,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
51092,32,7.48520558,80.34911058,47.74,275.78,7.71,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),6,18
41510,26,6.70308001,80.38248283,43.72,138.75,7.70,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),9,24
43107,27,6.90511405,79.84024720,45.45,219.08,5.76,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),1,1
44704,28,7.45896225,80.61275137,55.15,300.89,6.20,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),2,5
27137,17,7.25984015,80.33293112,45.38,291.75,7.93,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),9,25
28734,18,6.92754731,79.85841058,44.15,233.64,5.45,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),1,1
89420,56,6.11748173,81.12259860,47.83,283.67,3.51,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),3,9
91017,57,8.99409895,79.89146904,59.62,276.03,5.00,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),4,12
92614,58,7.72710166,81.69521262,45.13,147.23,8.39,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
83032,52,6.99181795,81.08088259,41.75,274.42,4.99,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),8,22
84629,53,7.23711309,80.34821591,47.26,223.84,8.02,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),9,25
86226,54,6.91560674,79.86247566,52.82,277.86,6.33,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),1,1
87823,55,7.47365802,80.58922440,45.40,70.64,8.73,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),2,5
97405,61,6.88507833,81.34802771,54.01,185.43,7.31,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),8,23
99002,62,6.71059420,80.40374431,52.76,149.66,7.42,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),9,24
100599,63,6.93862886,79.86440877,51.54,342.45,5.82,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),1,1
102196,64,7.44821629,80.61574678,54.53,83.04,3.47,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),2,5
103793,65,6.10536669,81.12965141,52.51,147.96,6.76,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),3,9
94211,59,8.02571975,79.82558227,52.05,173.98,8.44,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),6,19
95808,60,8.32067107,80.39057893,41.24,146.88,4.19,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),7,20
78241,49,7.74509924,81.67475834,46.19,253.79,6.85,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
79838,50,7.48343174,80.36744575,42.12,30.92,8.24,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),6,18
81435,51,7.93816674,81.03161903,56.63,89.70,4.90,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),7,21
271478,170,6.73060034,80.38305583,42.68,187.03,6.85,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),9,24
273075,171,6.94049501,79.87408245,41.10,318.95,8.78,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),1,1
274672,172,7.47036857,80.63373483,44.07,9.89,8.82,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),2,5
265090,166,7.74262889,81.66966187,44.59,106.87,7.25,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
266687,167,8.01436355,79.82784890,52.25,308.92,8.05,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),6,19
268284,168,8.30856053,80.40603548,59.28,7.24,6.27,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),7,20
269881,169,6.86087842,81.37073363,47.44,319.80,8.24,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),8,23
279463,175,7.72925816,81.65434255,53.71,98.24,6.18,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),5,16
281060,176,7.48180703,80.35604370,48.49,121.41,3.64,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),6,18
282657,177,7.94413049,80.99722506,41.67,235.91,5.52,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),7,21
284254,178,6.99381766,81.06268211,40.65,152.61,7.42,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),8,22
285851,179,7.25293438,80.34763717,40.46,175.18,4.21,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),9,25
276269,173,6.13334823,81.13153755,45.75,294.87,6.28,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),3,9
277866,174,8.74425022,80.47734540,44.86,66.98,3.57,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),4,14
260299,163,7.44718491,80.63059858,46.03,284.55,4.29,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),2,5
261896,164,6.12555084,81.12605901,54.93,266.50,9.82,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),3,9
263493,165,9.68359323,80.02612078,52.21,269.89,6.02,Wed Apr 29 2026 17:18:27 GMT+0530 (India Standard Time),4,10
260298,163,7.44805511,80.63216278,47.51,141.71,6.32,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
261895,164,6.12400414,81.12739875,42.60,41.92,6.59,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
263492,165,9.68464980,80.02526890,46.10,104.13,6.98,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,10
268283,168,8.30885683,80.40626177,51.43,319.99,5.19,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,20
269880,169,6.86276712,81.37249064,54.13,320.64,7.64,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,23
271477,170,6.73190778,80.38503638,43.01,204.68,7.01,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,24
273074,171,6.93990244,79.87303815,52.83,106.25,3.47,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
274671,172,7.47161038,80.63372104,44.78,56.62,8.40,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
265089,166,7.74262786,81.66874175,44.23,16.72,7.51,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
266686,167,8.01363417,79.82827693,59.82,350.28,6.30,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,19
276268,173,6.13473134,81.13246420,50.82,306.09,4.04,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
277865,174,8.74359592,80.47836462,43.91,233.64,8.44,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,14
279462,175,7.72798651,81.65605078,44.48,74.00,9.96,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
281059,176,7.48144910,80.35762144,46.90,295.64,3.71,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,18
282656,177,7.94241940,80.99789143,58.42,146.77,4.05,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
284253,178,6.99390176,81.06168265,58.80,296.21,4.23,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,22
285850,179,7.25200920,80.34766309,56.18,235.73,8.84,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,25
301820,189,6.90559703,79.85197677,58.90,50.90,6.80,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
303417,190,7.46140601,80.63619109,46.91,261.70,6.76,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
312999,196,7.01006949,81.05678039,44.77,286.29,6.65,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,22
314596,197,7.25581567,80.35736956,45.61,344.66,7.63,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,25
308208,193,7.74314285,81.67736423,43.10,143.72,7.56,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
309805,194,7.47005668,80.36176053,45.83,62.15,3.22,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,18
311402,195,7.91206930,80.99841211,44.36,192.88,3.69,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
319387,200,6.12143441,81.11101209,56.82,237.97,6.48,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
316193,198,6.93158892,79.88939548,56.65,81.66,7.76,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
317790,199,7.48153931,80.63291467,52.04,84.20,3.96,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
298626,187,6.87388746,81.34027129,51.67,47.20,5.59,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,23
300223,188,6.70777565,80.37242576,49.54,297.91,6.88,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,24
287447,180,6.93268663,79.84158594,50.87,273.97,6.09,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
289044,181,7.46926354,80.60322155,41.88,51.02,7.25,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
290641,182,6.11260853,81.11031588,54.02,68.05,7.18,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
292238,183,9.27483449,80.82321667,53.68,184.16,3.77,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,13
293835,184,7.74083628,81.67038336,53.36,14.76,5.83,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
295432,185,8.04923845,79.82883006,50.72,255.08,4.22,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,19
297029,186,8.32528796,80.39920884,50.87,167.83,4.79,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,20
305014,191,6.11812734,81.12451001,45.50,209.73,3.47,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
306611,192,8.97720017,79.92213800,48.34,278.48,8.59,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,12
156493,98,6.70748787,80.38385518,56.12,129.59,7.93,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,24
158090,99,6.92953192,79.86380996,41.01,190.17,8.04,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
159687,100,7.47421354,80.60804864,55.87,149.47,7.23,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
164478,103,7.73280996,81.69053119,53.63,276.65,9.61,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
166075,104,7.48635570,80.36590688,55.34,158.00,4.20,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,18
167672,105,7.94842174,81.02353714,52.92,108.95,7.25,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
169269,106,6.98617598,81.04549559,55.99,44.40,9.45,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,22
170866,107,7.25083591,80.33613418,46.55,64.78,8.85,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,25
161284,101,6.11395391,81.12126639,40.36,179.46,7.24,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
162881,102,8.98443612,79.89650555,58.95,187.24,4.84,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,12
172463,108,6.91921077,79.85429857,52.73,20.68,6.80,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
174060,109,7.47553089,80.61785168,53.13,34.97,8.49,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
175657,110,6.12213431,81.09823660,59.78,197.03,3.79,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
177254,111,9.39462668,80.37500300,59.80,189.92,3.48,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,11
178851,112,7.73431145,81.66202304,53.07,199.28,6.67,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
180448,113,8.03248952,79.82180765,58.78,68.00,7.86,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,19
130941,82,7.46022302,80.61443600,56.11,85.33,7.13,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
132538,83,6.11166444,81.11533016,40.16,18.29,6.34,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
138926,87,7.92004969,81.02186774,49.00,183.31,4.25,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
140523,88,6.99234301,81.06103191,58.23,145.83,4.94,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,22
142120,89,7.24915178,80.35204091,51.55,239.41,3.82,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,25
143717,90,6.92695729,79.86171582,47.25,245.27,9.27,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
134135,84,8.74123651,80.49149035,43.23,196.26,9.76,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,14
135732,85,7.73445508,81.68553186,45.02,100.80,5.34,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
137329,86,7.49288574,80.36511748,49.98,26.06,9.62,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,18
145314,91,7.48900781,80.63301669,51.12,105.81,7.87,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
146911,92,6.12896947,81.12025686,59.69,222.57,8.44,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
148508,93,9.25873332,80.80640993,54.75,253.29,8.27,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,13
150105,94,7.72576534,81.68525356,48.19,83.95,4.34,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
151702,95,8.03249971,79.81835580,57.79,168.45,3.57,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,19
153299,96,8.28747557,80.40840041,54.71,203.91,7.08,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,20
154896,97,6.87300980,81.36140558,41.72,347.69,8.65,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,23
1584,1,7.46944009,80.63324365,54.82,253.68,3.38,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
3181,2,6.11959625,81.10992001,42.88,206.03,8.32,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
7972,5,8.03075542,79.82440128,55.25,202.85,3.60,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,19
9569,6,8.31552391,80.40886043,45.11,346.48,6.66,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,20
11166,7,6.87266536,81.34347600,45.19,292.17,7.18,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,23
12763,8,6.71642986,80.39083409,58.75,295.13,8.24,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,24
14360,9,6.94787998,79.86406232,46.24,296.47,5.16,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
4778,3,9.25829922,80.81128368,57.43,273.17,8.32,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,13
6375,4,7.72936192,81.68359437,46.80,351.62,9.84,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
15957,10,7.46913598,80.63090648,41.73,284.40,9.02,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
17554,11,6.12359845,81.12977267,59.49,139.66,6.94,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
19151,12,9.00304113,79.92652946,43.09,118.10,4.07,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,12
20748,13,7.72817029,81.69954766,48.80,54.72,7.14,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
22345,14,7.48567784,80.36567478,51.32,280.90,7.72,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,18
23942,15,7.93300932,81.02786344,52.67,276.92,3.69,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
25539,16,6.99804710,81.04862086,55.75,202.47,9.19,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,22
209194,131,8.01833461,79.81602185,51.25,244.69,8.09,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,19
210791,132,8.32988821,80.40962593,59.23,28.94,7.36,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,20
215582,135,6.91795187,79.86405123,54.82,4.19,4.06,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
217179,136,7.48908632,80.63378538,52.42,298.06,6.89,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
218776,137,6.12400896,81.11031701,49.89,173.77,3.46,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
220373,138,9.25767031,80.80371158,47.60,49.77,5.54,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,13
221970,139,7.72778049,81.67396473,57.86,225.33,6.23,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
212388,133,6.88670050,81.33815820,44.06,13.68,6.99,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,23
213985,134,6.69207705,80.38635126,50.07,257.28,3.04,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,24
223567,140,7.48724659,80.36608652,58.44,94.92,7.56,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,18
225164,141,7.93608096,81.01553398,59.93,268.51,9.83,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
226761,142,7.01902731,81.05106732,56.22,15.40,6.65,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,22
228358,143,7.24568722,80.33516551,55.86,217.78,8.97,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,25
229955,144,6.93870239,79.86296526,50.29,134.47,6.41,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
231552,145,7.49265750,80.62915281,47.34,289.51,6.99,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
233149,146,6.12270293,81.10922001,44.88,197.03,8.10,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
105389,66,9.36636319,80.38584345,49.46,9.81,8.96,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,11
106986,67,7.73559762,81.67482263,44.23,45.91,9.00,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
111777,70,6.99922610,81.04000762,47.71,287.06,9.72,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,22
113374,71,7.24915703,80.33806896,41.62,29.81,6.35,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,25
114971,72,6.90951087,79.84812840,54.76,256.07,7.72,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
116568,73,7.44506295,80.61438200,57.48,345.91,8.91,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
118165,74,6.11709634,81.10741190,48.12,34.83,3.97,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
108583,68,7.47943151,80.36278877,40.72,272.36,4.69,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,18
110180,69,7.93677173,81.01811510,58.89,104.66,7.95,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
119762,75,9.66129885,80.01182863,47.19,19.37,9.43,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,10
121359,76,7.71851397,81.69038283,46.54,260.45,8.35,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
122956,77,8.02769049,79.83073872,54.16,160.23,5.76,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,19
124553,78,8.30225392,80.41783015,51.35,235.60,3.00,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,20
126150,79,6.86954829,81.36513231,42.32,350.86,7.79,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,23
127747,80,6.71776047,80.37835808,51.61,57.52,7.17,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,24
129344,81,6.92059668,79.85282865,52.78,96.04,3.25,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
52688,33,7.94172295,81.00481605,44.68,326.13,3.20,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
54285,34,6.99556551,81.03681944,44.52,18.91,9.19,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,22
60673,38,6.09475838,81.11801296,46.48,236.52,5.05,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
62270,39,8.74330871,80.49574867,49.16,272.58,5.29,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,14
63867,40,7.73787119,81.67319242,50.62,317.39,6.03,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
65464,41,8.04168351,79.82955922,59.98,106.72,3.23,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,19
55882,35,7.24463631,80.33741215,47.79,315.65,8.93,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,25
57479,36,6.92506484,79.84919230,46.87,87.66,7.41,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
59076,37,7.46726562,80.63028293,42.50,334.66,4.35,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
67061,42,8.31895487,80.39082382,56.54,162.35,4.54,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,20
68658,43,6.86649410,81.36029895,41.61,142.05,6.00,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),8,23
70255,44,6.72884020,80.38826048,52.93,203.24,3.75,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),9,24
71852,45,6.91928708,79.84831773,59.81,357.38,5.32,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
73449,46,7.48897846,80.62526025,44.37,351.51,3.58,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
75046,47,6.12184398,81.13244153,45.31,45.43,5.36,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
76643,48,9.27741735,80.79455502,53.03,333.01,4.60,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,13
78240,49,7.74624493,81.67402542,42.33,64.47,3.06,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),5,16
79837,50,7.48222520,80.36749708,57.82,345.06,9.86,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),6,18
81434,51,7.93951743,81.02970017,41.91,140.34,5.56,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),7,21
86225,54,6.91489487,79.86279538,51.07,205.52,8.65,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),1,1
87822,55,7.47200262,80.59047570,55.78,8.32,7.50,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),2,5
89419,56,6.11929980,81.12088299,45.18,169.42,9.22,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),3,9
91016,57,8.99366620,79.88988766,50.72,254.67,3.65,Wed Apr 29 2026 17:13:27 GMT+0530 (India Standard Time),4,12
